OBJECTID,Badge,Feeder,Latitude,Longitude,Outage_Number
3455,ME-1Q2008157,Newton,13.06780612,-59.52932798,2
3456,ME-1Q2008415,Newton,13.06849192,-59.53469193,2
3457,ME-1P1000294,Newton,13.06847766,-59.5398441,2
3458,ME-1Q2008202,Newton,13.06859904,-59.52945189,2
3459,ME-1Q2008293,Newton,13.06857508,-59.53030517,2
3460,ME-1Q2007303,Newton,13.06913504,-59.52994014,2
3461,ME-1Q2007776,Newton,13.06932727,-59.53477206,2
3462,ME-1Q2007771,Newton,13.06938023,-59.53589315,2
3463,ME-1Q2007773,Newton,13.06922845,-59.53587547,2
3464,ME-1P1000281,Newton,13.07040895,-59.54161366,2
3465,ME-1Q2007327,Newton,13.07025007,-59.52947474,2
3466,ME-1P1000278,Newton,13.07025431,-59.5421477,2
3467,ME-1Q2007766,Newton,13.07044119,-59.53580369,2
3468,ME-1Q2007467,Newton,13.07031426,-59.53123021,2
3469,ME-1P1000279,Newton,13.07027065,-59.54228185,2
3470,ME-1P1000316,Newton,13.07038164,-59.54120905,2
3471,ME-1Q2006453,Newton,13.07032994,-59.53011134,2
3472,ME-1Q2003735,Newton,13.07136169,-59.54423719,2
3473,ME-1P1000270,Newton,13.07139483,-59.54499498,2
3474,ME-1Q2007763,Newton,13.07137637,-59.53474462,2
3475,ME-1P1000045,Newton,13.07147834,-59.53987033,2
3476,ME-1Q2006211,Newton,13.07147623,-59.52982585,2
3477,ME-1P1000249,Newton,13.07238548,-59.53798989,2
3478,ME-1P1000628,Newton,13.07290752,-59.52582035,2
3479,ME-1Q2007142,Newton,13.07839855,-59.54382234,2
3480,ME-1Q2007019,Newton,13.07824182,-59.53934565,2
3481,ME-1Q2007016,Newton,13.07837582,-59.53907281,2
3482,ME-1Q2007146,Newton,13.0783794,-59.54361022,2
3483,ME-1Q2007145,Newton,13.0783917,-59.54395902,2
3484,ME-1Q2007050,Newton,13.07838314,-59.54204282,2
3485,ME-1Q2007045,Newton,13.07838843,-59.54177621,2
3486,ME-1Q2007055,Newton,13.07838843,-59.54135257,2
3487,ME-1Q2006459,Newton,13.07839827,-59.54992596,2
3488,ME-1Q2001708,Newton,13.07840399,-59.54196999,2
3489,ME-1Q2007043,Newton,13.07840763,-59.54193138,2
3490,ME-1Q2006810,Newton,13.07842835,-59.54012846,2
3491,ME-1Q2006557,Newton,13.0792285,-59.54997885,2
3492,ME-1Q2006483,Newton,13.07925036,-59.54847285,2
3493,ME-1Q2007172,Newton,13.07934347,-59.54136127,2
3494,ME-1Q2006432,Newton,13.07924927,-59.54160629,2
3495,ME-1Q2006843,Newton,13.07928194,-59.54183126,2
3496,ME-1Q2006430,Newton,13.07939736,-59.54154413,2
3497,ME-1Q2004924,Newton,13.07929128,-59.54172702,2
3498,ME-1Q2007384,Newton,13.07929493,-59.53889688,2
3499,ME-1Q2007449,Newton,13.07929673,-59.53868052,2
3500,ME-1Q2007170,Newton,13.07929863,-59.54120904,2
3501,ME-1Q2007382,Newton,13.07928568,-59.53877928,2
3502,ME-1Q2006482,Newton,13.07934014,-59.54849685,2
3503,ME-1Q2006845,Newton,13.07934477,-59.54193019,2
3504,ME-1Q2007359,Newton,13.08002813,-59.54075101,2
3505,ME-1Q2007353,Newton,13.08005625,-59.54099427,2
3506,ME-1Q2007350,Newton,13.08006893,-59.54102893,2
3507,ME-1Q2007451,Newton,13.08012362,-59.53940653,2
3508,ME-1Q2007371,Newton,13.08007238,-59.54026761,2
3509,ME-1Q2007360,Newton,13.0800459,-59.54090008,2
3510,ME-1Q2007521,Newton,13.0808737,-59.54224686,2
3511,ME-1Q2007209,Newton,13.08086229,-59.54175796,2
3512,ME-1Q2007549,Newton,13.0808353,-59.54016701,2
3513,ME-1Q2007195,Newton,13.08087652,-59.54172988,2
3514,ME-1Q2009426,Newton,13.08083895,-59.54116582,2
3515,ME-1Q2008056,Newton,13.07332681,-59.54176993,2
3516,ME-1Q2005909,Newton,13.07333713,-59.54436735,2
3517,ME-1Q2008180,Newton,13.07331157,-59.54291913,2
3518,ME-1P1001309,Newton,13.07327894,-59.54414183,2
3519,ME-1U2000153,Newton,13.0737151,-59.52661976,2
3520,ME-1U2000127,Newton,13.07372752,-59.52673851,2
3521,ME-1U2000125,Newton,13.0737577,-59.52673853,2
3522,ME-1U2000126,Newton,13.07375786,-59.52677336,2
3523,ME-1U2000128,Newton,13.07372592,-59.52677208,2
3524,ME-1P1000743,Newton,13.07473066,-59.54342754,2
3525,ME-1P1000735,Newton,13.07475361,-59.54340759,2
3526,ME-1P1001038,Newton,13.07556632,-59.54483094,2
3527,ME-1P1001039,Newton,13.07559739,-59.54481392,2
3528,ME-1Q2006696,Newton,13.07540078,-59.54679083,2
3529,ME-1Q2006667,Newton,13.07637916,-59.54697392,2
3530,ME-1Q2006701,Newton,13.07638967,-59.54723089,2
3531,ME-1Q2006666,Newton,13.07640083,-59.54746641,2
3532,ME-1Q2006798,Newton,13.07629754,-59.54052744,2
3533,ME-1Q2006573,Newton,13.07709277,-59.54776895,2
3534,ME-1Q2006559,Newton,13.07709519,-59.5481832,2
3535,ME-1Q2006546,Newton,13.07709801,-59.54836653,2
3536,ME-1P1000589,Newton,13.07710926,-59.54191972,2
3537,ME-1Q2006729,Newton,13.07721386,-59.54347661,2
3538,ME-1Q2006712,Newton,13.07722979,-59.54357323,2
3539,ME-1Q2006576,Newton,13.07745958,-59.54895392,2
3540,ME-1Q2006768,Newton,13.07764014,-59.54562877,2
3541,ME-1Q2006529,Newton,13.07770223,-59.54706847,2
3542,ME-1Q2006528,Newton,13.07766652,-59.54707583,2
3543,ME-1Q2006767,Newton,13.07764632,-59.54587353,2
3544,ME-1Q2006715,Newton,13.07765227,-59.54264406,2
3545,ME-1Q2007105,Newton,13.07768725,-59.53993439,2
3546,ME-1Q2007104,Newton,13.07765978,-59.53993789,2
3547,ME-1Q2006501,Newton,13.07762879,-59.54690106,2
3548,ME-1Q2006606,Newton,13.07766588,-59.5469013,2
3549,ME-1Q2001661,Newton,13.07842611,-59.53825466,2
3550,ME-1Q2007051,Newton,13.07842826,-59.54222372,2
3551,ME-1Q2006535,Newton,13.07842937,-59.5492172,2
3552,ME-1Q2007021,Newton,13.07843238,-59.53928886,2
3553,ME-1Q2007054,Newton,13.07843371,-59.54151631,2
3554,ME-1Q2006589,Newton,13.0784793,-59.54668925,2
3555,ME-1Q2006631,Newton,13.07839813,-59.5488526,2
3556,ME-1Q2006420,Newton,13.07844438,-59.55050589,2
3557,ME-1Q2006536,Newton,13.07845173,-59.54927109,2
3558,ME-1Q2007022,Newton,13.07846176,-59.53950587,2
3559,ME-1Q2006534,Newton,13.07842582,-59.54898712,2
3560,ME-1Q2007025,Newton,13.0784626,-59.53945113,2
3561,ME-1Q2007046,Newton,13.07846321,-59.54166536,2
3562,ME-1Q2007175,Newton,13.07935363,-59.53902594,2
3563,ME-1Q2007415,Newton,13.07936926,-59.53990873,2
3564,ME-1Q2006839,Newton,13.0793759,-59.54224015,2
3565,ME-1Q2007174,Newton,13.0793772,-59.53902064,2
3566,ME-1Q2006861,Newton,13.07933542,-59.54209855,2
3567,ME-1Q2007388,Newton,13.07921328,-59.53919844,2
3568,ME-1Q2006842,Newton,13.07944874,-59.54180537,2
3569,ME-1Q2007372,Newton,13.08008192,-59.540178,2
3570,ME-1Q2007247,Newton,13.08009253,-59.54037123,2
3571,ME-1Q2007456,Newton,13.08001631,-59.53923834,2
3572,ME-1Q2007356,Newton,13.08011433,-59.54118611,2
3573,ME-1Q2007238,Newton,13.08082908,-59.54129423,2
3574,ME-1Q2007547,Newton,13.08092084,-59.54048228,2
3575,ME-1Q2007546,Newton,13.08088655,-59.54028981,2
3576,ME-1Q2007548,Newton,13.0809126,-59.54045219,2
3577,ME-1Q2007212,Newton,13.08097795,-59.5421598,2
3578,ME-1P1000454,Newton,13.07341448,-59.52576728,2
3579,ME-1Q2008057,Newton,13.0733469,-59.54187101,2
3580,ME-1Q2008179,Newton,13.07332134,-59.54249639,2
3581,ME-1P1000345,Newton,13.07335257,-59.54612538,2
3582,ME-1Q2008055,Newton,13.07334924,-59.54121021,2
3583,ME-1Q2008070,Newton,13.07330938,-59.54140332,2
3584,ME-1P1001307,Newton,13.07336167,-59.54402063,2
3585,ME-1Q2005797,Newton,13.07325502,-59.5447145,2
3586,ME-1Q2007965,Newton,13.07332871,-59.54328531,2
3587,ME-1P1000779,Newton,13.07395828,-59.54194398,2
3588,ME-1P1001088,Newton,13.07392067,-59.54428371,2
3589,ME-1P1000737,Newton,13.07477267,-59.54338315,2
3590,ME-1P1001504,Newton,13.07445866,-59.54399439,2
3591,ME-1P1001503,Newton,13.07449093,-59.54401499,2
3592,ME-1P1001679,Newton,13.07452787,-59.5439952,2
3593,ME-1P1001505,Newton,13.07455522,-59.54396664,2
3594,ME-1P1000841,Newton,13.07545797,-59.54644528,2
3595,ME-1Q2006694,Newton,13.0755348,-59.54687154,2
3596,ME-1Q2006695,Newton,13.0755628,-59.54631625,2
3597,ME-1P1001326,Newton,13.07534005,-59.54523255,2
3598,ME-1Q2006791,Newton,13.07640961,-59.54095192,2
3599,ME-1Q2006670,Newton,13.07643771,-59.54324188,2
3600,ME-1P1000856,Newton,13.07641376,-59.54297301,2
3601,ME-1Q2006713,Newton,13.07719264,-59.54443851,2
3602,ME-1Q2006649,Newton,13.07713739,-59.54459753,2
3603,ME-1Q2006738,Newton,13.07714242,-59.54223482,2
3604,ME-1Q2006828,Newton,13.07714977,-59.54018604,2
3605,ME-1Q2006686,Newton,13.07719879,-59.54275751,2
3606,ME-1Q2006445,Newton,13.07715753,-59.54463621,2
3607,ME-1P1000923,Newton,13.07716897,-59.54222615,2
3608,ME-1Q2006831,Newton,13.07716371,-59.54042691,2
3609,ME-1Q2006833,Newton,13.07716593,-59.54046247,2
3610,ME-1Q2006447,Newton,13.07788607,-59.54434447,2
3611,ME-1Q2006522,Newton,13.0776945,-59.54910227,2
3612,ME-1Q2006525,Newton,13.07768698,-59.54906219,2
3613,ME-1Q2006514,Newton,13.07772228,-59.54909241,2
3614,ME-1Q2006753,Newton,13.07773083,-59.54371357,2
3615,ME-1Q2006774,Newton,13.07769858,-59.54479081,2
3616,ME-1Q2006936,Newton,13.07770147,-59.54986304,2
3617,ME-1Q2006517,Newton,13.07771598,-59.54906275,2
3618,ME-1Q2006785,Newton,13.07770821,-59.54501581,2
3619,ME-1Q2006766,Newton,13.07771164,-59.54582112,2
3620,ME-1Q2006926,Newton,13.07780094,-59.54616163,2
3621,ME-1Q2006661,Newton,13.07771942,-59.54440256,2
3622,ME-1Q2007049,Newton,13.07851444,-59.54180844,2
3623,ME-1Q2006633,Newton,13.07848209,-59.54883921,2
3624,ME-1Q2006586,Newton,13.0784762,-59.54658196,2
3625,ME-1Q2006076,Newton,13.07837555,-59.54757744,2
3626,ME-1Q2006077,Newton,13.07837976,-59.54732143,2
3627,ME-1Q2007052,Newton,13.07849802,-59.54233001,2
3628,ME-1Q2006632,Newton,13.07851105,-59.54884521,2
3629,ME-1Q2006873,Newton,13.07851679,-59.54033066,2
3630,ME-1Q2006630,Newton,13.07851894,-59.55007477,2
3631,ME-1Q2007034,Newton,13.07852518,-59.54247973,2
3632,ME-1Q2007044,Newton,13.07855828,-59.54202426,2
3633,ME-1Q2007425,Newton,13.07938832,-59.53914205,2
3634,ME-1Q2006860,Newton,13.07933548,-59.54213103,2
3635,ME-1Q2007176,Newton,13.07952154,-59.53946916,2
3636,ME-1Q2007386,Newton,13.07940974,-59.53931675,2
3637,ME-1Q2007389,Newton,13.07949975,-59.53939899,2
3638,ME-1Q2006844,Newton,13.07947206,-59.54193259,2
3639,ME-1Q2006857,Newton,13.07941409,-59.54016619,2
3640,ME-1Q2006840,Newton,13.07940753,-59.54012891,2
3641,ME-1Q2007076,Newton,13.07942802,-59.54241971,2
3642,ME-1Q2004925,Newton,13.07943173,-59.54158785,2
3643,ME-1Q2007387,Newton,13.07943601,-59.53931374,2
3644,ME-1Q2007373,Newton,13.08013632,-59.53888703,2
3645,ME-1Q2007244,Newton,13.08011208,-59.5424021,2
3646,ME-1Q2007316,Newton,13.08014157,-59.54184888,2
3647,ME-1Q2007266,Newton,13.08018054,-59.54071366,2
3648,ME-1Q2007239,Newton,13.08011956,-59.54044,2
3649,ME-1Q2007269,Newton,13.08020427,-59.54059109,2
3650,ME-1Q2007461,Newton,13.08015713,-59.54053799,2
3651,ME-1Q2007358,Newton,13.08019705,-59.54087103,2
3652,ME-1Q2001413,Newton,13.080986,-59.539933,2
3653,ME-1Q2003783,Newton,13.08196999,-59.54160299,2
3654,ME-1Q2008188,Newton,13.07337417,-59.54079599,2
3655,ME-1Q2007948,Newton,13.07343897,-59.54311516,2
3656,ME-1U2000171,Newton,13.073454,-59.52648136,2
3657,ME-1Q2005796,Newton,13.07342819,-59.54473759,2
3658,ME-1P1001272,Newton,13.0733525,-59.54499717,2
3659,ME-1U2000169,Newton,13.07342135,-59.52651908,2
3660,ME-1P1000830,Newton,13.07343498,-59.54334416,2
3661,ME-1U2000158,Newton,13.07342135,-59.5264794,2
3662,ME-1Q2003720,Newton,13.07340307,-59.54093754,2
3663,ME-1P1001092,Newton,13.07419193,-59.54384745,2
3664,ME-1P1000298,Newton,13.07394712,-59.54035925,2
3665,ME-1P1001346,Newton,13.07395197,-59.54264245,2
3666,ME-1P1001681,Newton,13.07463805,-59.54390215,2
3667,ME-1P1001502,Newton,13.07460568,-59.54393576,2
3668,ME-1P1000736,Newton,13.07478898,-59.54336129,2
3669,ME-1P1000822,Newton,13.07481751,-59.54361882,2
3670,ME-1P1000824,Newton,13.07490226,-59.54356238,2
3671,ME-1P1001327,Newton,13.07557272,-59.54517301,2
3672,ME-1P1001329,Newton,13.07535417,-59.54516433,2
3673,ME-1P1001328,Newton,13.07537505,-59.54514198,2
3674,ME-1P1001045,Newton,13.07546763,-59.54446128,2
3675,ME-1P1001043,Newton,13.07543398,-59.54447372,2
3676,ME-1P1001042,Newton,13.07548478,-59.54441708,2
3677,ME-1P1001226,Newton,13.07530847,-59.54519225,2
3678,ME-1P1001340,Newton,13.07552871,-59.54445669,2
3679,ME-1P1001227,Newton,13.07532262,-59.5451472,2
3680,ME-1Q2001471,Newton,13.07559221,-59.52914082,2
3681,ME-1Q2006981,Newton,13.0764666,-59.54147563,2
3682,ME-1Q2006672,Newton,13.07648811,-59.54346791,2
3683,ME-1Q2006794,Newton,13.0764392,-59.5411206,2
3684,ME-1Q2006789,Newton,13.07646561,-59.54048693,2
3685,ME-1Q2006683,Newton,13.07655109,-59.54045732,2
3686,ME-1Q2006792,Newton,13.07648839,-59.54093445,2
3687,ME-1Q2006793,Newton,13.07645623,-59.54093737,2
3688,ME-1Q2006657,Newton,13.07651403,-59.5424984,2
3689,ME-1Q2006796,Newton,13.07651514,-59.54110962,2
3690,ME-1Q2006744,Newton,13.0771671,-59.54188563,2
3691,ME-1Q2006521,Newton,13.07724494,-59.54754204,2
3692,ME-1P1001395,Newton,13.07717892,-59.54717891,2
3693,ME-1Q2006908,Newton,13.07718187,-59.54144704,2
3694,ME-1Q2006708,Newton,13.07714914,-59.54533465,2
3695,ME-1Q2006461,Newton,13.07732566,-59.54751677,2
3696,ME-1Q2007120,Newton,13.07720312,-59.54102361,2
3697,ME-1Q2006830,Newton,13.07720496,-59.54045878,2
3698,ME-1Q2005946,Newton,13.07771982,-59.54748035,2
3699,ME-1Q2007133,Newton,13.07791252,-59.54109089,2
3700,ME-1Q2006518,Newton,13.07772792,-59.54795867,2
3701,ME-1Q2006751,Newton,13.07765597,-59.54362347,2
3702,ME-1Q2006970,Newton,13.07773073,-59.54009401,2
3703,ME-1Q2006928,Newton,13.07773192,-59.54665859,2
3704,ME-1Q2007130,Newton,13.07790587,-59.54120638,2
3705,ME-1Q2006074,Newton,13.077743,-59.54746352,2
3706,ME-1Q2006941,Newton,13.07776958,-59.54572822,2
3707,ME-1Q2005948,Newton,13.07779308,-59.54743394,2
3708,ME-1Q2007037,Newton,13.07852445,-59.54252438,2
3709,ME-1Q2006604,Newton,13.07853562,-59.54697225,2
3710,ME-1Q2006870,Newton,13.07849106,-59.54042779,2
3711,ME-1Q2006813,Newton,13.07854751,-59.54010593,2
3712,ME-1Q2006911,Newton,13.07853898,-59.54684218,2
3713,ME-1Q2007062,Newton,13.07854219,-59.54061061,2
3714,ME-1Q2007096,Newton,13.07854552,-59.54265373,2
3715,ME-1Q2006935,Newton,13.07855292,-59.54809889,2
3716,ME-1Q2007036,Newton,13.07867908,-59.54248814,2
3717,ME-1Q2006488,Newton,13.07937347,-59.54876132,2
3718,ME-1Q2006858,Newton,13.07949224,-59.5420576,2
3719,ME-1Q2007125,Newton,13.07943439,-59.54258128,2
3720,ME-1Q2007075,Newton,13.07946548,-59.54257208,2
3721,ME-1Q2006841,Newton,13.07950035,-59.542084,2
3722,ME-1Q2006554,Newton,13.07948201,-59.55023173,2
3723,ME-1Q2006859,Newton,13.07948391,-59.54202853,2
3724,ME-1Q2006856,Newton,13.0794898,-59.54039862,2
3725,ME-1Q2007301,Newton,13.07951876,-59.53971587,2
3726,ME-1Q2006484,Newton,13.07948995,-59.54852721,2
3727,ME-1Q2007267,Newton,13.08016337,-59.54056908,2
3728,ME-1Q2007249,Newton,13.08016591,-59.54220852,2
3729,ME-1Q2007222,Newton,13.08018584,-59.54236511,2
3730,ME-1Q2007355,Newton,13.08012085,-59.54125411,2
3731,ME-1Q2007459,Newton,13.08017178,-59.54059725,2
3732,ME-1Q2007109,Newton,13.08013752,-59.54139742,2
3733,ME-1Q2007108,Newton,13.08016904,-59.54148159,2
3734,ME-1Q2007106,Newton,13.08018362,-59.54168,2
3735,ME-1Q2007514,Newton,13.08102672,-59.54091551,2
3736,ME-1Q2007516,Newton,13.08108874,-59.54047898,2
3737,ME-1Q2003858,Newton,13.07343361,-59.54103977,2
3738,ME-1Q2003859,Newton,13.07346196,-59.54107371,2
3739,ME-1U2000172,Newton,13.07339223,-59.52651706,2
3740,ME-1U2000160,Newton,13.07345395,-59.52651803,2
3741,ME-1P1000832,Newton,13.0733238,-59.54349731,2
3742,ME-1P1001262,Newton,13.07339442,-59.53925257,2
3743,ME-1Q2007486,Newton,13.07413081,-59.54301937,2
3744,ME-1Q2007487,Newton,13.07411378,-59.54304327,2
3745,ME-1Q2007488,Newton,13.0741254,-59.54295559,2
3746,ME-1Q2007926,Newton,13.07427581,-59.54212564,2
3747,ME-1Q2007928,Newton,13.07398596,-59.54230921,2
3748,ME-1P1000262,Newton,13.07399405,-59.53965149,2
3749,ME-1P1000823,Newton,13.07498817,-59.54343567,2
3750,ME-1P1000820,Newton,13.07494682,-59.54350663,2
3751,ME-1Q2001417,Newton,13.07473704,-59.53651081,2
3752,ME-1Q2006703,Newton,13.07567229,-59.54690265,2
3753,ME-1Q2006811,Newton,13.07562255,-59.53943465,2
3754,ME-1Q2006823,Newton,13.07566149,-59.53970135,2
3755,ME-1Q2006704,Newton,13.07564232,-59.54624552,2
3756,ME-1Q2006790,Newton,13.07651739,-59.54093009,2
3757,ME-1P1001581,Newton,13.07654405,-59.54706656,2
3758,ME-1Q2006654,Newton,13.07656367,-59.54294013,2
3759,ME-1P1000586,Newton,13.07721138,-59.54607371,2
3760,ME-1Q2006689,Newton,13.07721254,-59.54290103,2
3761,ME-1Q2006739,Newton,13.07725396,-59.54238188,2
3762,ME-1Q2007127,Newton,13.07722549,-59.54064791,2
3763,ME-1Q2006832,Newton,13.07722675,-59.54044902,2
3764,ME-1Q2006975,Newton,13.07722058,-59.54631365,2
3765,ME-1Q2006976,Newton,13.07724494,-59.54628548,2
3766,ME-1Q2007129,Newton,13.07725213,-59.54070153,2
3767,ME-1Q2007151,Newton,13.0773033,-59.54098621,2
3768,ME-1Q2007131,Newton,13.07795545,-59.54144515,2
3769,ME-1Q2007132,Newton,13.07775017,-59.54117117,2
3770,ME-1Q2007134,Newton,13.0780447,-59.54184965,2
3771,ME-1Q2007135,Newton,13.07797604,-59.54153925,2
3772,ME-1Q2007136,Newton,13.07782765,-59.54179988,2
3773,ME-1Q2007137,Newton,13.07802395,-59.54177139,2
3774,ME-1Q2006516,Newton,13.07775852,-59.54925726,2
3775,ME-1Q2001340,Newton,13.07766655,-59.52742496,2
3776,ME-1Q2006929,Newton,13.07782319,-59.546313,2
3777,ME-1Q2009603,Newton,13.07777034,-59.54313199,2
3778,ME-1Q2006898,Newton,13.07783848,-59.54084776,2
3779,ME-1Q2007158,Newton,13.0785759,-59.53972821,2
3780,ME-1Q2007053,Newton,13.07857795,-59.54213783,2
3781,ME-1Q2006613,Newton,13.07859633,-59.54769658,2
3782,ME-1Q2006637,Newton,13.07858575,-59.54748325,2
3783,ME-1Q2006610,Newton,13.07861426,-59.54784897,2
3784,ME-1Q2007063,Newton,13.07860819,-59.54092156,2
3785,ME-1Q2002428,Newton,13.07859417,-59.53777317,2
3786,ME-1Q2007035,Newton,13.07864053,-59.54240649,2
3787,ME-1Q2007257,Newton,13.07863172,-59.53866457,2
3788,ME-1Q2007074,Newton,13.07956843,-59.54254677,2
3789,ME-1Q2006838,Newton,13.07952915,-59.54214607,2
3790,ME-1Q2007300,Newton,13.07950501,-59.54064197,2
3791,ME-1Q2007299,Newton,13.07954328,-59.53983765,2
3792,ME-1Q2007122,Newton,13.07939635,-59.54257307,2
3793,ME-1Q2007423,Newton,13.07952696,-59.53826133,2
3794,ME-1Q2006560,Newton,13.07946534,-59.54925893,2
3795,ME-1Q2006441,Newton,13.07953796,-59.54952211,2
3796,ME-1Q2006487,Newton,13.07945651,-59.5492037,2
3797,ME-1Q2007077,Newton,13.07956859,-59.54233802,2
3798,ME-1Q2007264,Newton,13.07954135,-59.53844679,2
3799,ME-1Q2007545,Newton,13.08020665,-59.53883133,2
3800,ME-1Q2007352,Newton,13.08022588,-59.5409914,2
3801,ME-1Q2007436,Newton,13.08019743,-59.53970324,2
3802,ME-1Q2007435,Newton,13.08016768,-59.53971294,2
3803,ME-1Q2007537,Newton,13.08109189,-59.54039216,2
3804,ME-1Q2007535,Newton,13.08103273,-59.54062201,2
3805,ME-1Q2007534,Newton,13.08103268,-59.54065623,2
3806,ME-1Q2007536,Newton,13.0809242,-59.54074937,2
3807,ME-1Q2007531,Newton,13.0810731,-59.54018112,2
3808,ME-1Q2008184,Newton,13.07298646,-59.54237574,2
3809,ME-1Q2008132,Newton,13.07295083,-59.54378163,2
3810,ME-1Q2008176,Newton,13.07305394,-59.54091148,2
3811,ME-1U2000188,Newton,13.07299903,-59.54534305,2
3812,ME-1Q2005810,Newton,13.07348079,-59.54462563,2
3813,ME-1Q2007946,Newton,13.07354672,-59.54292725,2
3814,ME-1Q2008187,Newton,13.07355763,-59.54072006,2
3815,ME-1P1000833,Newton,13.07341108,-59.54356928,2
3816,ME-1Q2005813,Newton,13.07341624,-59.54387746,2
3817,ME-1Q2008182,Newton,13.07347251,-59.54221265,2
3818,ME-1P1000831,Newton,13.07354063,-59.54342342,2
3819,ME-1P1001263,Newton,13.07346003,-59.53841836,2
3820,ME-1P1000826,Newton,13.07343653,-59.54274053,2
3821,ME-1Q2008376,Newton,13.07348354,-59.54239656,2
3822,ME-1P1001334,Newton,13.07402687,-59.54220377,2
3823,ME-1P1000162,Newton,13.07397739,-59.53720652,2
3824,ME-1P1000264,Newton,13.07402645,-59.53918527,2
3825,ME-1Q2007489,Newton,13.07413651,-59.54298636,2
3826,ME-1P1000263,Newton,13.0740505,-59.53967461,2
3827,ME-1P1000825,Newton,13.07481738,-59.54365018,2
3828,ME-1P1000819,Newton,13.07497901,-59.54352319,2
3829,ME-1Q2008134,Newton,13.07500778,-59.54345621,2
3830,ME-1P1000818,Newton,13.0748845,-59.54358693,2
3831,ME-1Q2001475,Newton,13.07479859,-59.53869754,2
3832,ME-1Q2006705,Newton,13.0757002,-59.54632876,2
3833,ME-1Q2006825,Newton,13.07580462,-59.53957565,2
3834,ME-1Q2006822,Newton,13.07572042,-59.53987289,2
3835,ME-1P1000640,Newton,13.07573353,-59.53939664,2
3836,ME-1Q2003951,Newton,13.07582968,-59.5469707,2
3837,ME-1Q2006824,Newton,13.07569998,-59.53997188,2
3838,ME-1P1001314,Newton,13.07568417,-59.54512067,2
3839,ME-1Q2006979,Newton,13.07654247,-59.54143559,2
3840,ME-1Q2006640,Newton,13.07659332,-59.54378616,2
3841,ME-1Q2006624,Newton,13.07659694,-59.54159148,2
3842,ME-1Q2007138,Newton,13.07662196,-59.54323392,2
3843,ME-1Q2006651,Newton,13.07659098,-59.54234921,2
3844,ME-1Q2006664,Newton,13.07666302,-59.54232118,2
3845,ME-1Q2006668,Newton,13.07662228,-59.54673721,2
3846,ME-1Q2007152,Newton,13.07711945,-59.5407973,2
3847,ME-1Q2007143,Newton,13.07726991,-59.5408573,2
3848,ME-1Q2001061,Newton,13.077268,-59.53845799,2
3849,ME-1Q2006660,Newton,13.07734045,-59.54381235,2
3850,ME-1Q2007416,Newton,13.07721304,-59.53913673,2
3851,ME-1Q2007150,Newton,13.07727612,-59.54089391,2
3852,ME-1Q2006706,Newton,13.0772375,-59.54548817,2
3853,ME-1Q2007006,Newton,13.07728742,-59.53932662,2
3854,ME-1Q2006548,Newton,13.07729111,-59.5481718,2
3855,ME-1Q2006900,Newton,13.07796934,-59.54021116,2
3856,ME-1Q2006901,Newton,13.07793207,-59.54021078,2
3857,ME-1Q2005949,Newton,13.07781215,-59.54746696,2
3858,ME-1Q2006746,Newton,13.07777766,-59.54331862,2
3859,ME-1Q2006940,Newton,13.0777691,-59.54553352,2
3860,ME-1Q2005947,Newton,13.07778387,-59.54747024,2
3861,ME-1Q2006734,Newton,13.07779521,-59.54223184,2
3862,ME-1Q2006886,Newton,13.0777807,-59.54035615,2
3863,ME-1Q2006960,Newton,13.07780127,-59.53912159,2
3864,ME-1Q2006887,Newton,13.07780601,-59.54038602,2
3865,ME-1Q2006889,Newton,13.07780737,-59.54041583,2
3866,ME-1Q2007193,Newton,13.07864768,-59.53878006,2
3867,ME-1Q2007178,Newton,13.07864902,-59.53893595,2
3868,ME-1Q2007507,Newton,13.07857346,-59.54074008,2
3869,ME-1Q2006526,Newton,13.07865263,-59.54892995,2
3870,ME-1Q2006871,Newton,13.07863447,-59.54022233,2
3871,ME-1Q2010053,Newton,13.07865507,-59.54031392,2
3872,ME-1Q2007067,Newton,13.078666,-59.54096029,2
3873,ME-1Q2007509,Newton,13.07868472,-59.54056599,2
3874,ME-1Q2007064,Newton,13.0786718,-59.54041011,2
3875,ME-1Q2006096,Newton,13.0786737,-59.54831197,2
3876,ME-1Q2007082,Newton,13.07865792,-59.54114571,2
3877,ME-1Q2007113,Newton,13.07871704,-59.53972166,2
3878,ME-1Q2007112,Newton,13.07868491,-59.53972485,2
3879,ME-1Q2007422,Newton,13.07951119,-59.53857198,2
3880,ME-1Q2007265,Newton,13.0796828,-59.53853694,2
3881,ME-1Q2007192,Newton,13.07957949,-59.54001563,2
3882,ME-1Q2001836,Newton,13.079577,-59.54611799,2
3883,ME-1Q2006489,Newton,13.07971334,-59.54937727,2
3884,ME-1Q2006438,Newton,13.07974125,-59.54946946,2
3885,ME-1Q2007191,Newton,13.07960794,-59.54000724,2
3886,ME-1Q2006439,Newton,13.07955323,-59.54955019,2
3887,ME-1Q2007190,Newton,13.07963475,-59.53999853,2
3888,ME-1Q2006850,Newton,13.07960544,-59.54033541,2
3889,ME-1Q2007260,Newton,13.07961035,-59.53821203,2
3890,ME-1Q2001478,Newton,13.08022445,-59.5267705,2
3891,ME-1Q2007351,Newton,13.08026289,-59.54111079,2
3892,ME-1Q2007107,Newton,13.08033486,-59.54145523,2
3893,ME-1Q2007367,Newton,13.0802332,-59.53922677,2
