OBJECTID,Badge,Feeder,Latitude,Longitude,Outage_Number
2516,ME-1Q2002047,Newton,13.07162477,-59.53943061,2
2517,ME-1Q2002048,Newton,13.0719925,-59.53819333,2
2518,ME-1Q2002049,Newton,13.06979054,-59.54098982,2
2519,ME-1Q2002050,Newton,13.06858219,-59.54168803,2
2520,ME-1Q2002051,Newton,13.06874373,-59.54188407,2
2521,ME-1Q2002052,Newton,13.06878928,-59.54186992,2
2522,ME-1Q2002054,Newton,13.06945789,-59.53879176,2
2523,ME-1Q2002055,Newton,13.06827985,-59.53852783,2
2524,ME-1Q2002056,Newton,13.0693861,-59.53880015,2
2525,ME-1Q2002057,Newton,13.06886351,-59.53843002,2
2526,ME-1Q2002062,Newton,13.06738862,-59.54182592,2
2527,ME-1Q2002063,Newton,13.06880417,-59.54181397,2
2528,ME-1Q2002064,Newton,13.06742639,-59.54187264,2
2529,ME-1Q2002065,Newton,13.06745193,-59.54195091,2
2530,ME-1Q2002066,Newton,13.06739808,-59.54023276,2
2531,ME-1Q2002067,Newton,13.06772493,-59.54040791,2
2532,ME-1Q2002068,Newton,13.06792239,-59.54055234,2
2533,ME-1Q2002069,Newton,13.06742643,-59.54038847,2
2534,ME-1Q2002070,Newton,13.06745127,-59.54201675,2
2535,ME-1Q2002071,Newton,13.06876089,-59.54242043,2
2536,ME-1Q2002072,Newton,13.0673893,-59.54158706,2
2537,ME-1Q2002073,Newton,13.06740352,-59.5420114,2
2538,ME-1Q2002078,Newton,13.06734447,-59.54204405,2
2539,ME-1Q2002080,Newton,13.07796107,-59.53857389,2
2540,ME-1Q2002208,Newton,13.07402399,-59.53905308,2
2541,ME-1Q2002209,Newton,13.07396198,-59.53894125,2
2542,ME-1Q2002210,Newton,13.06967397,-59.54080721,2
2543,ME-1Q2002211,Newton,13.06940044,-59.54158783,2
2544,ME-1Q2002081,Newton,13.06737444,-59.54215653,2
2545,ME-1Q2002082,Newton,13.06939388,-59.53857249,2
2546,ME-1Q2002083,Newton,13.06840628,-59.53850767,2
2547,ME-1Q2002084,Newton,13.06984515,-59.53857515,2
2548,ME-1Q2002085,Newton,13.06981141,-59.53850653,2
2549,ME-1Q2002086,Newton,13.06795357,-59.54145514,2
2550,ME-1Q2002087,Newton,13.06832506,-59.54127514,2
2551,ME-1Q2002088,Newton,13.06789259,-59.54113113,2
2552,ME-1Q2002089,Newton,13.06800916,-59.54094702,2
2553,ME-1Q2002090,Newton,13.07002165,-59.53979337,2
2554,ME-1Q2002091,Newton,13.07005077,-59.53959988,2
2555,ME-1Q2002092,Newton,13.07002088,-59.53952933,2
2556,ME-1Q2002093,Newton,13.06956874,-59.54137766,2
2557,ME-1Q2002094,Newton,13.07098491,-59.53939995,2
2558,ME-1Q2002095,Newton,13.0709303,-59.53941109,2
2559,ME-1Q2002213,Newton,13.06863671,-59.54117505,2
2560,ME-1Q2002214,Newton,13.07127784,-59.53895886,2
2561,ME-1Q2002215,Newton,13.07127469,-59.53891616,2
2562,ME-1Q2002217,Newton,13.07126059,-59.53879336,2
2563,ME-1Q2002218,Newton,13.07314021,-59.54000385,2
2564,ME-1Q2002219,Newton,13.07334915,-59.53995334,2
2565,ME-1Q2002221,Newton,13.07331791,-59.53982426,2
2566,ME-1Q2002096,Newton,13.0709212,-59.53946222,2
2567,ME-1Q2002097,Newton,13.07093789,-59.53951506,2
2568,ME-1Q2002098,Newton,13.07137535,-59.53850895,2
2569,ME-1Q2002100,Newton,13.07143089,-59.53849977,2
2570,ME-1Q2002101,Newton,13.07152488,-59.53907988,2
2571,ME-1Q2002230,Newton,13.07280644,-59.54519411,2
2572,ME-1Q2002231,Newton,13.07138077,-59.54066071,2
2573,ME-1Q2002232,Newton,13.07189859,-59.54050465,2
2574,ME-1Q2002233,Newton,13.07116317,-59.54076676,2
2575,ME-1Q2002238,Newton,13.06738312,-59.53484866,2
2576,ME-1Q2002240,Newton,13.06733135,-59.53509356,2
2577,ME-1Q2002241,Newton,13.06736613,-59.53525192,2
2578,ME-1Q2002242,Newton,13.07490975,-59.5394582,2
2579,ME-1Q2002243,Newton,13.07501756,-59.53943295,2
2580,ME-1Q2002244,Newton,13.07339791,-59.53864455,2
2581,ME-1Q2002245,Newton,13.07422646,-59.53873819,2
2582,ME-1Q2002246,Newton,13.07052291,-59.53871522,2
2583,ME-1Q2002247,Newton,13.07122929,-59.53891445,2
2584,ME-1Q2002248,Newton,13.07120601,-59.53880012,2
2585,ME-1Q2002249,Newton,13.07122731,-59.53896857,2
2586,ME-1Q2002250,Newton,13.07360598,-59.54063005,2
2587,ME-1Q2002252,Newton,13.07318224,-59.54010839,2
2588,ME-1Q2002254,Newton,13.07168161,-59.54054632,2
2589,ME-1Q2002255,Newton,13.0753485,-59.54711718,2
2590,ME-1Q2002256,Newton,13.07184337,-59.54001095,2
2591,ME-1Q2002257,Newton,13.06995515,-59.54245798,2
2592,ME-1Q2002258,Newton,13.07326759,-59.53912431,2
2593,ME-1Q2002260,Newton,13.07335105,-59.5390959,2
2594,ME-1Q2002261,Newton,13.07416116,-59.53827829,2
2595,ME-1Q2002264,Newton,13.07123012,-59.53857035,2
2596,ME-1Q2002265,Newton,13.06998464,-59.53713834,2
2597,ME-1Q2002266,Newton,13.07312969,-59.53846593,2
2598,ME-1Q2002267,Newton,13.07303455,-59.53896769,2
2599,ME-1Q2002269,Newton,13.07307051,-59.53895588,2
2600,ME-1Q2002270,Newton,13.0667955,-59.53629434,2
2601,ME-1Q2002271,Newton,13.06744847,-59.53547532,2
2602,ME-1Q2002272,Newton,13.06725132,-59.53568982,2
2603,ME-1Q2002273,Newton,13.06811222,-59.53726595,2
2604,ME-1Q2002274,Newton,13.07370071,-59.53873287,2
2605,ME-1Q2002275,Newton,13.07391237,-59.53864873,2
2606,ME-1Q2002276,Newton,13.0736767,-59.53854701,2
2607,ME-1Q2002277,Newton,13.07357446,-59.53833863,2
2608,ME-1Q2002278,Newton,13.06955998,-59.54021903,2
2609,ME-1Q2002280,Newton,13.06961977,-59.54062964,2
2610,ME-1Q2002281,Newton,13.06960354,-59.5402624,2
2611,ME-1Q2002286,Newton,13.07300001,-59.53804247,2
2612,ME-1Q2002287,Newton,13.07338158,-59.53805755,2
2613,ME-1Q2002288,Newton,13.07295446,-59.5378606,2
2614,ME-1Q2002289,Newton,13.07345684,-59.53784179,2
2615,ME-1Q2002294,Newton,13.06756557,-59.53689631,2
2616,ME-1Q2002296,Newton,13.0674179,-59.53624848,2
2617,ME-1Q2002297,Newton,13.06773056,-59.53684239,2
2618,ME-1Q2002298,Newton,13.0676077,-59.53732801,2
2619,ME-1Q2002299,Newton,13.06760128,-59.5372987,2
2620,ME-1Q2002300,Newton,13.06780229,-59.53747241,2
2621,ME-1Q2002301,Newton,13.06759582,-59.53727035,2
2622,ME-1Q2002302,Newton,13.06775023,-59.53732167,2
2623,ME-1Q2002303,Newton,13.0675075,-59.53569681,2
2624,ME-1Q2002304,Newton,13.067508,-59.53590875,2
2625,ME-1Q2002305,Newton,13.06695694,-59.53608577,2
2626,ME-1Q2002314,Newton,13.07249997,-59.53978163,2
2627,ME-1Q2002393,Newton,13.07249357,-59.53965477,2
2628,ME-1Q2002398,Newton,13.07285749,-59.53787244,2
2629,ME-1Q2002399,Newton,13.07237941,-59.53814999,2
2630,ME-1Q2002400,Newton,13.07168069,-59.53804709,2
2631,ME-1Q2002418,Newton,13.07490767,-59.53923139,2
2632,ME-1Q2002419,Newton,13.07476244,-59.53926795,2
2633,ME-1Q2002420,Newton,13.07512322,-59.53938257,2
2634,ME-1Q2002365,Newton,13.07309307,-59.53965617,2
2635,ME-1Q2002366,Newton,13.07276413,-59.53921528,2
2636,ME-1Q2002367,Newton,13.07282518,-59.53908424,2
2637,ME-1Q2002368,Newton,13.07274905,-59.53916879,2
2638,ME-1Q2002369,Newton,13.07273991,-59.53912726,2
2639,ME-1Q2002370,Newton,13.07250389,-59.53991893,2
2640,ME-1Q2002371,Newton,13.07253716,-59.54016566,2
2641,ME-1Q2002372,Newton,13.0727615,-59.53997424,2
2642,ME-1Q2002373,Newton,13.07260783,-59.54036925,2
2643,ME-1Q2002383,Newton,13.07272322,-59.53793227,2
2644,ME-1Q2002390,Newton,13.07278161,-59.53926058,2
2645,ME-1Q2002391,Newton,13.07310558,-59.53972093,2
2646,ME-1Q2002458,Newton,13.07425107,-59.53871505,2
2647,ME-1Q2002459,Newton,13.07464585,-59.53950873,2
2648,ME-1Q2002461,Newton,13.07433959,-59.53861062,2
2649,ME-1Q2002462,Newton,13.07433006,-59.53942868,2
2650,ME-1Q2002463,Newton,13.07429156,-59.53898465,2
2651,ME-1Q2002464,Newton,13.07453367,-59.5392225,2
2652,ME-1Q2002465,Newton,13.07440605,-59.53960257,2
2653,ME-1Q2002466,Newton,13.07386983,-59.53967195,2
2654,ME-1Q2002467,Newton,13.07428519,-59.53963112,2
2655,ME-1Q2002468,Newton,13.07391661,-59.53942859,2
2656,ME-1Q2002469,Newton,13.07360422,-59.53942217,2
2657,ME-1Q2002451,Newton,13.0731801,-59.53778097,2
2658,ME-1Q2002452,Newton,13.07341485,-59.53802864,2
2659,ME-1Q2002453,Newton,13.06684672,-59.54173337,2
2660,ME-1Q2002675,Newton,13.07626121,-59.52325437,2
2661,ME-1Q2002676,Newton,13.07658429,-59.5232162,2
2662,ME-1Q2002677,Newton,13.07653678,-59.52343031,2
2663,ME-1Q2002685,Newton,13.0767983,-59.54598286,2
2664,ME-1Q2002686,Newton,13.07755829,-59.52373486,2
2665,ME-1Q2002687,Newton,13.07745053,-59.52376203,2
2666,ME-1Q2002688,Newton,13.0770739,-59.5234905,2
2667,ME-1Q2002879,Newton,13.07671584,-59.52342897,2
2668,ME-1Q2002880,Newton,13.0783584,-59.51797412,2
2669,ME-1Q2002881,Newton,13.07730853,-59.52507647,2
2670,ME-1Q2002937,Newton,13.07071897,-59.54055483,2
2671,ME-1Q2002689,Newton,13.0778701,-59.52319294,2
2672,ME-1Q2002698,Newton,13.07659713,-59.52448306,2
2673,ME-1Q2002703,Newton,13.07301893,-59.52604621,2
2674,ME-1Q2002705,Newton,13.07299498,-59.52604465,2
2675,ME-1Q2002707,Newton,13.07796819,-59.52257703,2
2676,ME-1Q2002708,Newton,13.07573461,-59.52270103,2
2677,ME-1Q2002890,Newton,13.07807714,-59.52313385,2
2678,ME-1Q2002891,Newton,13.07814956,-59.5201546,2
2679,ME-1Q2002892,Newton,13.07807425,-59.52003481,2
2680,ME-1Q2002893,Newton,13.07842294,-59.52044924,2
2681,ME-1Q2002950,Newton,13.07741884,-59.5254757,2
2682,ME-1Q2002952,Newton,13.07754756,-59.52561161,2
2683,ME-1Q2002953,Newton,13.07768908,-59.52541603,2
2684,ME-1Q2002471,Newton,13.06785003,-59.53556551,2
2685,ME-1Q2002906,Newton,13.0751869,-59.54102914,2
2686,ME-1Q2002729,Newton,13.0768041,-59.52320358,2
2687,ME-1Q2002734,Newton,13.07586216,-59.5230052,2
2688,ME-1Q2002735,Newton,13.0757148,-59.52311489,2
2689,ME-1Q2002736,Newton,13.07600893,-59.52289749,2
2690,ME-1Q2002737,Newton,13.07629856,-59.52287533,2
2691,ME-1Q2002738,Newton,13.07720194,-59.52279567,2
2692,ME-1Q2002739,Newton,13.07756989,-59.52249533,2
2693,ME-1Q2002741,Newton,13.07751822,-59.52250067,2
2694,ME-1Q2002742,Newton,13.07755853,-59.52370853,2
2695,ME-1Q2002743,Newton,13.07753276,-59.52370534,2
2696,ME-1Q2002522,Newton,13.07230528,-59.52567998,2
2697,ME-1Q2002523,Newton,13.07236633,-59.52525153,2
2698,ME-1Q2002744,Newton,13.07756019,-59.5236866,2
2699,ME-1Q2002745,Newton,13.07753299,-59.52368193,2
2700,ME-1Q2002746,Newton,13.07228991,-59.52588269,2
2701,ME-1Q2002749,Newton,13.07233268,-59.52566464,2
2702,ME-1Q2002754,Newton,13.07607934,-59.52438669,2
2703,ME-1Q2002755,Newton,13.07269237,-59.52560192,2
2704,ME-1Q2002756,Newton,13.07788942,-59.5246992,2
2705,ME-1Q2002757,Newton,13.07287871,-59.52580481,2
2706,ME-1Q2002539,Newton,13.07332009,-59.52504199,2
2707,ME-1Q2002540,Newton,13.07269328,-59.52536716,2
2708,ME-1Q2002541,Newton,13.07300325,-59.52523531,2
2709,ME-1Q2002763,Newton,13.07809938,-59.52209684,2
2710,ME-1Q2002764,Newton,13.07829263,-59.52218464,2
2711,ME-1Q2002766,Newton,13.07822244,-59.52128372,2
2712,ME-1Q2002767,Newton,13.07901129,-59.51829904,2
2713,ME-1Q2002768,Newton,13.07816985,-59.52128416,2
2714,ME-1Q2002769,Newton,13.07812571,-59.52127637,2
2715,ME-1Q2002770,Newton,13.07805158,-59.52238897,2
2716,ME-1Q2002771,Newton,13.07815504,-59.52254059,2
2717,ME-1Q2002772,Newton,13.07817082,-59.52249197,2
2718,ME-1Q2002773,Newton,13.0782549,-59.52232666,2
2719,ME-1Q2002778,Newton,13.07792969,-59.52380605,2
2720,ME-1Q2002779,Newton,13.07816696,-59.52271217,2
2721,ME-1Q2002780,Newton,13.07798548,-59.51966699,2
2722,ME-1Q2002782,Newton,13.07799207,-59.52348872,2
2723,ME-1Q2002783,Newton,13.07809877,-59.52333374,2
2724,ME-1Q2002784,Newton,13.07796179,-59.52365227,2
2725,ME-1Q2002785,Newton,13.07803206,-59.52330966,2
2726,ME-1Q2002786,Newton,13.07837788,-59.52183548,2
2727,ME-1Q2002787,Newton,13.07807568,-59.52125757,2
2728,ME-1Q2002788,Newton,13.07802667,-59.52125831,2
2729,ME-1Q2002789,Newton,13.07812618,-59.52176073,2
2730,ME-1Q2002791,Newton,13.07861917,-59.51792888,2
2731,ME-1Q2002793,Newton,13.07853148,-59.5179731,2
2732,ME-1Q2002570,Newton,13.06932339,-59.54140172,2
2733,ME-1Q2002571,Newton,13.06951754,-59.54141979,2
2734,ME-1Q2002572,Newton,13.06992321,-59.54037115,2
2735,ME-1Q2002810,Newton,13.07755646,-59.5241108,2
2736,ME-1Q2002811,Newton,13.0770794,-59.52443557,2
2737,ME-1Q2002812,Newton,13.07758836,-59.52397845,2
2738,ME-1Q2002813,Newton,13.07742293,-59.52426105,2
2739,ME-1Q2002815,Newton,13.07787172,-59.52500802,2
2740,ME-1Q2002816,Newton,13.0774451,-59.52519101,2
2741,ME-1Q2002817,Newton,13.07722767,-59.52493716,2
2742,ME-1Q2002819,Newton,13.07782492,-59.52426143,2
2743,ME-1Q2002820,Newton,13.07777447,-59.52368882,2
2744,ME-1Q2002821,Newton,13.07771522,-59.52368625,2
2745,ME-1Q2002822,Newton,13.0786367,-59.51772668,2
2746,ME-1Q2002823,Newton,13.0790982,-59.51864466,2
2747,ME-1Q2002825,Newton,13.07893992,-59.51757646,2
2748,ME-1Q2002602,Newton,13.07257366,-59.52632755,2
2749,ME-1Q2002603,Newton,13.06985551,-59.53912921,2
2750,ME-1Q2002604,Newton,13.06987354,-59.53885045,2
2751,ME-1Q2002605,Newton,13.06985345,-59.53875465,2
2752,ME-1Q2002606,Newton,13.0764571,-59.5244275,2
2753,ME-1Q2002607,Newton,13.07677542,-59.52494776,2
2754,ME-1Q2002608,Newton,13.07639367,-59.52460827,2
2755,ME-1Q2002830,Newton,13.07653839,-59.52417308,2
2756,ME-1Q2002831,Newton,13.0767434,-59.52379546,2
2757,ME-1Q2002834,Newton,13.07566935,-59.52395009,2
2758,ME-1Q2002835,Newton,13.07701293,-59.52398002,2
2759,ME-1Q2002837,Newton,13.07730136,-59.52372082,2
2760,ME-1Q2002838,Newton,13.07834938,-59.51772163,2
2761,ME-1Q2002839,Newton,13.07808706,-59.51802481,2
2762,ME-1Q2002840,Newton,13.07801673,-59.51766878,2
2763,ME-1Q2002841,Newton,13.07800038,-59.51808906,2
2764,ME-1Q2002846,Newton,13.07775662,-59.52375301,2
2765,ME-1Q2002847,Newton,13.07770882,-59.52375251,2
2766,ME-1Q2002609,Newton,13.07652185,-59.52475103,2
2767,ME-1Q2002618,Newton,13.076184,-59.52339102,2
2768,ME-1Q2002619,Newton,13.07613505,-59.52372445,2
2769,ME-1Q2002620,Newton,13.07603516,-59.5234284,2
2770,ME-1Q2002621,Newton,13.0786314,-59.51919758,2
2771,ME-1Q2002848,Newton,13.07765918,-59.52374421,2
2772,ME-1Q2002849,Newton,13.07766747,-59.52367991,2
2773,ME-1Q2002850,Newton,13.07812288,-59.52190505,2
2774,ME-1Q2002851,Newton,13.07820982,-59.52155818,2
2775,ME-1Q2002852,Newton,13.07831107,-59.52201815,2
2776,ME-1Q2002853,Newton,13.07838688,-59.52169899,2
2777,ME-1Q2002854,Newton,13.07876547,-59.51897653,2
2778,ME-1Q2002855,Newton,13.07800571,-59.51890491,2
2779,ME-1Q2002856,Newton,13.0789976,-59.51908577,2
2780,ME-1Q2002857,Newton,13.07860175,-59.51919338,2
2781,ME-1Q2002858,Newton,13.07766598,-59.51942087,2
2782,ME-1Q2002859,Newton,13.07738158,-59.51857566,2
2783,ME-1Q2002861,Newton,13.0776467,-59.51943776,2
2784,ME-1Q2002634,Newton,13.07237147,-59.52627477,2
2785,ME-1Q2002635,Newton,13.07234267,-59.52628619,2
2786,ME-1Q2002637,Newton,13.07237116,-59.526306,2
2787,ME-1Q2002651,Newton,13.06954681,-59.54175928,2
2788,ME-1Q2002652,Newton,13.0696403,-59.53884416,2
2789,ME-1Q2002653,Newton,13.06985687,-59.53898877,2
2790,ME-1Q2002874,Newton,13.07844989,-59.52025357,2
2791,ME-1Q2002875,Newton,13.07879813,-59.51978114,2
2792,ME-1Q2002670,Newton,13.07624344,-59.52446883,2
2793,ME-1Q2002671,Newton,13.0794757,-59.54601547,2
2794,ME-1Q2002672,Newton,13.07636775,-59.52402357,2
2795,ME-1Q2002673,Newton,13.07665959,-59.52454953,2
2796,ME-1Q2002674,Newton,13.07641448,-59.52322667,2
2797,ME-1Q2008170,Newton,13.0671892,-59.52892661,2
2798,ME-1Q2008278,Newton,13.06720602,-59.53083734,2
2799,ME-1Q2008402,Newton,13.06720941,-59.53239714,2
2800,ME-1T4000007,Newton,13.081392,-59.53946319,2
2801,ME-1T4000008,Newton,13.07996144,-59.53767424,2
2802,ME-1T4000017,Newton,13.07869229,-59.53497661,2
2803,ME-1T4000020,Newton,13.07933842,-59.53426051,2
2804,ME-1Q2010092,Newton,13.06564101,-59.53349211,2
2805,ME-1Q2009896,Newton,13.06570037,-59.53247439,2
2806,ME-1Q2009947,Newton,13.06564537,-59.53151392,2
2807,ME-1T4000042,Newton,13.06567395,-59.54112239,2
2808,ME-1Q2010086,Newton,13.06561525,-59.53376585,2
2809,ME-1Q2010089,Newton,13.06565212,-59.53380562,2
2810,ME-1Q2008470,Newton,13.06570138,-59.53642538,2
2811,ME-1Q2008164,Newton,13.06720292,-59.52916821,2
2812,ME-1P1000292,Newton,13.06722152,-59.54161193,2
2813,ME-1Q2008368,Newton,13.06728946,-59.53365925,2
2814,ME-1P1000805,Newton,13.06722199,-59.535833,2
2815,ME-1Q2008366,Newton,13.0672331,-59.53397043,2
2816,ME-1T4000049,Newton,13.0800304,-59.53540664,2
2817,ME-1T4000050,Newton,13.07396772,-59.5265344,2
2818,ME-1T4000052,Newton,13.0800248,-59.53538694,2
2819,ME-1U2000003,Newton,13.07586453,-59.53649581,2
2820,ME-1V2000008,Newton,13.08136847,-59.53923937,2
2821,ME-1P1001539,Newton,13.06552772,-59.53408925,2
2822,ME-1P1001304,Newton,13.06577159,-59.53173582,2
2823,ME-1Q2009186,Newton,13.06579222,-59.53446237,2
2824,ME-1P1001540,Newton,13.06566467,-59.5340436,2
2825,ME-1Q2010138,Newton,13.06576342,-59.53570891,2
2826,ME-1Q2008513,Newton,13.06580629,-59.53638345,2
2827,ME-1Q2008471,Newton,13.06589335,-59.53655058,2
2828,ME-1Q2009330,Newton,13.0658527,-59.53331688,2
2829,ME-1Q2008391,Newton,13.06731436,-59.5326796,2
2830,ME-1Q2008382,Newton,13.06726327,-59.5282192,2
2831,ME-1Q2008384,Newton,13.06728626,-59.52836052,2
2832,ME-1Q2009681,Newton,13.06733136,-59.52867002,2
2833,ME-1Q2007470,Newton,13.06723476,-59.54187936,2
2834,ME-1Q2008279,Newton,13.06724061,-59.53079648,2
2835,ME-1Q2007471,Newton,13.06724787,-59.53668182,2
2836,ME-1W2000010,Newton,13.07840894,-59.53468374,2
2837,ME-1W2000014,Newton,13.078412,-59.53467705,2
2838,ME-1W2000015,Newton,13.07922963,-59.53529144,2
2839,ME-1W2000021,Newton,13.07892357,-59.53547047,2
2840,ME-1W2000023,Newton,13.07868957,-59.53497599,2
2841,ME-1W2000025,Newton,13.07868338,-59.53497414,2
2842,ME-1W2000034,Newton,13.08023205,-59.53501501,2
2843,ME-1P1001303,Newton,13.06584132,-59.53165534,2
2844,ME-1Q2010128,Newton,13.06579377,-59.537568,2
2845,ME-1Q2008497,Newton,13.06594704,-59.53582806,2
2846,ME-1Q2008496,Newton,13.06596659,-59.53606159,2
2847,ME-1Q2010098,Newton,13.06597081,-59.53377003,2
2848,ME-1Q2010101,Newton,13.06578486,-59.53389705,2
2849,ME-1Q2008171,Newton,13.06735467,-59.52887549,2
2850,ME-1Q2008385,Newton,13.06734095,-59.52856937,2
2851,ME-1Q2008173,Newton,13.06743019,-59.52919538,2
2852,ME-1Q2008453,Newton,13.06640157,-59.53708358,2
2853,ME-1Q2008512,Newton,13.06598912,-59.53635633,2
2854,ME-1Q2010100,Newton,13.06581075,-59.5336927,2
2855,ME-1Q2009669,Newton,13.06610703,-59.53580731,2
2856,ME-1P1000266,Newton,13.0736971,-59.53984411,2
2857,ME-1P1000267,Newton,13.07352758,-59.54033321,2
2858,ME-1Q2008510,Newton,13.06604747,-59.53651019,2
2859,ME-1Q2008494,Newton,13.06618331,-59.53617426,2
2860,ME-1P1001520,Newton,13.06604406,-59.53211987,2
2861,ME-1P1001293,Newton,13.06617457,-59.53684905,2
2862,ME-1Q2008495,Newton,13.06618855,-59.53599503,2
2863,ME-1P1000268,Newton,13.07362315,-59.5403152,2
2864,ME-1P1000269,Newton,13.07321006,-59.54039022,2
2865,ME-1P1000293,Newton,13.0664419,-59.54208435,2
2866,ME-1P1000682,Newton,13.07430313,-59.5433124,2
2867,ME-1P1000683,Newton,13.07429391,-59.54327815,2
2868,ME-1P1000684,Newton,13.07426508,-59.5432925,2
2869,ME-1P1000685,Newton,13.0742767,-59.54332675,2
2870,ME-1P1000730,Newton,13.07467332,-59.54310162,2
2871,ME-1P1000731,Newton,13.07476196,-59.54308301,2
2872,ME-1P1000732,Newton,13.0747215,-59.54306551,2
2873,ME-1P1000733,Newton,13.07475027,-59.54305607,2
2874,ME-1P1001426,Newton,13.07473554,-59.54309494,2
2875,ME-1P1001427,Newton,13.07470906,-59.54311417,2
2876,ME-1P1001428,Newton,13.07470218,-59.54308483,2
2877,ME-1P1001429,Newton,13.07432027,-59.54327111,2
2878,ME-1Q2008450,Newton,13.06622264,-59.53516925,2
2879,ME-1P1001682,Newton,13.06348033,-59.53088609,2
2880,ME-1P1001683,Newton,13.0635484,-59.53099969,2
2881,ME-1P1001523,Newton,13.06394933,-59.53128755,2
2882,ME-1Q2009332,Newton,13.06420629,-59.53545639,2
2883,ME-1P1001685,Newton,13.06424733,-59.53036782,2
2884,ME-1P1001684,Newton,13.06438999,-59.53096599,2
2885,ME-1P1001607,Newton,13.06426563,-59.5307843,2
2886,ME-1Q2008452,Newton,13.06625552,-59.53527525,2
2887,ME-1Q2008451,Newton,13.06624709,-59.53522627,2
2888,ME-1Q2008511,Newton,13.0662234,-59.53635083,2
2889,ME-1Q2008505,Newton,13.0662368,-59.53646253,2
2890,ME-1Q2008504,Newton,13.06625837,-59.53655718,2
2891,ME-1Q2008407,Newton,13.0662905,-59.53150112,2
2892,ME-1P1001541,Newton,13.06633801,-59.53375262,2
2893,ME-1Q2008406,Newton,13.06628863,-59.53170509,2
2894,ME-1Q2010099,Newton,13.0662142,-59.53352048,2
2895,ME-1Q2008409,Newton,13.06631942,-59.53199248,2
2896,ME-1Q2010142,Newton,13.06464827,-59.53655222,2
2897,ME-1Q2009331,Newton,13.06441576,-59.53487645,2
2898,ME-1Q2010145,Newton,13.06441748,-59.53665935,2
2899,ME-1P1001246,Newton,13.0644388,-59.53648301,2
2900,ME-1Q2010203,Newton,13.06448097,-59.53593248,2
2901,ME-1P1001292,Newton,13.06449238,-59.53560694,2
2902,ME-1Q2010081,Newton,13.06450986,-59.53405147,2
2903,ME-1Q2010202,Newton,13.06443138,-59.5361696,2
2904,ME-1Q2010080,Newton,13.06466114,-59.53369762,2
2905,ME-1Q2010131,Newton,13.06453974,-59.53773263,2
2906,ME-1Q2009284,Newton,13.06460424,-59.53532478,2
2907,ME-1Q2008503,Newton,13.06638747,-59.53693185,2
2908,ME-1Q2010093,Newton,13.06632902,-59.53386864,2
2909,ME-1P1001619,Newton,13.06641941,-59.53345812,2
2910,ME-1Q2008408,Newton,13.06638047,-59.53192593,2
2911,ME-1Q2008502,Newton,13.06636302,-59.53674747,2
2912,ME-1Q2003236,Newton,13.07009828,-59.5404578,2
2913,ME-1Q2006982,Newton,13.07602993,-59.54217775,2
2914,ME-1Q2010132,Newton,13.06458095,-59.53789673,2
2915,ME-1Q2010204,Newton,13.06469197,-59.53623682,2
2916,ME-1Q2010125,Newton,13.06469577,-59.53497429,2
2917,ME-1P1001244,Newton,13.064725,-59.53180801,2
2918,ME-1P1001247,Newton,13.06478207,-59.5361028,2
2919,ME-1P1001608,Newton,13.06471247,-59.5305891,2
2920,ME-1Q2010144,Newton,13.06477257,-59.53743395,2
2921,ME-1P1001240,Newton,13.06474503,-59.5321293,2
2922,ME-1Q2009237,Newton,13.06475912,-59.53690492,2
2923,ME-1Q2010094,Newton,13.06475627,-59.53525122,2
2924,ME-1Q2010095,Newton,13.06480921,-59.53530596,2
2925,ME-1Q2010096,Newton,13.06473787,-59.53458113,2
2926,ME-1P1001249,Newton,13.06482395,-59.53485576,2
2927,ME-1P1001239,Newton,13.06482343,-59.53474281,2
2928,ME-1Q2008509,Newton,13.06641985,-59.53593561,2
2929,ME-1Q2008413,Newton,13.06645425,-59.53250569,2
2930,ME-1Q2008410,Newton,13.06645315,-59.53213302,2
2931,ME-1Q2008412,Newton,13.06642287,-59.53238289,2
2932,ME-1Q2008411,Newton,13.06644228,-59.53228315,2
2933,ME-1Q2008474,Newton,13.06653964,-59.53560561,2
2934,ME-1Q2008477,Newton,13.06648077,-59.53543829,2
2935,ME-1Q2008475,Newton,13.06656771,-59.53566583,2
2936,ME-1P1001245,Newton,13.0648108,-59.5320186,2
2937,ME-1Q2010126,Newton,13.06481039,-59.53889662,2
2938,ME-1Q2010127,Newton,13.06482829,-59.53897287,2
2939,ME-1Q2010130,Newton,13.0648172,-59.53893326,2
2940,ME-1Q2010079,Newton,13.06482939,-59.53426218,2
2941,ME-1Q2010143,Newton,13.06482635,-59.53769484,2
2942,ME-1Q2009868,Newton,13.06488686,-59.53494892,2
2943,ME-1P1001241,Newton,13.06488579,-59.53504499,2
2944,ME-1P1001248,Newton,13.06485329,-59.53542585,2
2945,ME-1Q2010133,Newton,13.06473892,-59.53880433,2
2946,ME-1Q2009235,Newton,13.06480982,-59.53783737,2
2947,ME-1Q2008544,Newton,13.06480221,-59.53039091,2
2948,ME-1Q2008476,Newton,13.06650587,-59.53569742,2
2949,ME-1Q2008508,Newton,13.0664725,-59.53611574,2
2950,ME-1P1001620,Newton,13.06646249,-59.53370323,2
2951,ME-1P1001290,Newton,13.06658821,-59.53857804,2
2952,ME-1Q2008330,Newton,13.0666324,-59.53109335,2
2953,ME-1Q2010120,Newton,13.06484308,-59.53556048,2
