OBJECTID,Badge,Feeder,Latitude,Longitude,Outage_Num
378,ME-1Q2005355,Bath Village,13.074835560000000,-59.559441229999997,1
379,ME-1Q2004904,Bath Village,13.074765930000000,-59.560725040000001,1
380,ME-1Q2005354,Bath Village,13.074764119999999,-59.559599130000002,1
381,ME-1Q2004898,Bath Village,13.074762000000000,-59.558606019999999,1
382,ME-1P1001551,Bath Village,13.075006699999999,-59.562612479999999,1
383,ME-1P1001638,Bath Village,13.074830430000000,-59.558156779999997,1
384,ME-1Q2004978,Bath Village,13.075895770000001,-59.561318790000001,1
385,ME-1Q2005077,Bath Village,13.075872300000000,-59.561790879999997,1
386,ME-1Q2004950,Bath Village,13.075901020000000,-59.560466630000001,1
387,ME-1Q2004851,Bath Village,13.075920229999999,-59.554335360000003,1
388,ME-1Q2007362,Bath Village,13.075748770000001,-59.561126440000002,1
389,ME-1Q2006299,Bath Village,13.075812480000000,-59.558289400000000,1
390,ME-1Q2004943,Bath Village,13.075886640000000,-59.557175250000000,1
391,ME-1Q2005121,Bath Village,13.075901220000000,-59.562105719999998,1
392,ME-1P1000639,Bath Village,13.076688150000001,-59.561117400000001,1
393,ME-1P1001600,Bath Village,13.076655349999999,-59.561673589999998,1
394,ME-1Q2004839,Bath Village,13.076690490000001,-59.554513080000000,1
395,ME-1P1000893,Bath Village,13.076709149999999,-59.559378219999999,1
396,ME-1P1001821,Bath Village,13.076670540000000,-59.558239100000002,1
397,ME-1Q2004769,Bath Village,13.076785750000001,-59.558861530000001,1
398,ME-1Q2004770,Bath Village,13.076761019999999,-59.555865249999997,1
399,ME-1Q2004784,Bath Village,13.076636660000000,-59.554916640000002,1
400,ME-1P1001596,Bath Village,13.076669430000001,-59.560025349999997,1
401,ME-1Q2004723,Bath Village,13.077191940000001,-59.556096789999998,1
402,ME-1Q2004972,Bath Village,13.077446210000000,-59.560495439999997,1
403,ME-1Q2005983,Bath Village,13.077363419999999,-59.565347789999997,1
404,ME-1Q2004827,Bath Village,13.077307630000000,-59.555540450000002,1
405,ME-1Q2005020,Bath Village,13.077852679999999,-59.556891960000002,1
406,ME-1Q2005993,Bath Village,13.077990270000001,-59.565132640000002,1
407,ME-1Q2005018,Bath Village,13.077878840000000,-59.556873269999997,1
408,ME-1Q2005720,Bath Village,13.079637220000000,-59.560699780000000,1
409,ME-1Q2005710,Bath Village,13.080417799999999,-59.560661500000002,1
410,ME-1Q2005372,Bath Village,13.073498270000000,-59.557122079999999,1
411,ME-1Q2005431,Bath Village,13.073551300000000,-59.556583470000000,1
412,ME-1P1000416,Bath Village,13.074204030000001,-59.559247640000002,1
413,ME-1Q2004869,Bath Village,13.074158810000000,-59.555945960000003,1
414,ME-1Q2004147,Bath Village,13.074277530000000,-59.560174879999998,1
415,ME-1P1001687,Bath Village,13.074161610000001,-59.556521549999999,1
416,ME-1P1000901,Bath Village,13.074257850000000,-59.556272470000003,1
417,ME-1Q2004149,Bath Village,13.074253130000001,-59.560155330000001,1
418,ME-1P1000414,Bath Village,13.074234470000000,-59.559516170000002,1
419,ME-1Q2005360,Bath Village,13.074238879999999,-59.559613740000003,1
420,ME-1Q2004148,Bath Village,13.074273379999999,-59.560217090000002,1
421,ME-1Q2004708,Bath Village,13.074196460000000,-59.555688930000002,1
422,ME-1Q2004802,Bath Village,13.074158880000001,-59.555295129999998,1
423,ME-1P1000425,Bath Village,13.074208049999999,-59.559461740000003,1
424,ME-1P1001586,Bath Village,13.074849370000001,-59.562238209999997,1
425,ME-1Q2005389,Bath Village,13.075091069999999,-59.559615710000003,1
426,ME-1Q2004952,Bath Village,13.074905670000000,-59.560838480000001,1
427,ME-1Q2004996,Bath Village,13.074908330000000,-59.562025089999999,1
428,ME-1Q2005010,Bath Village,13.074933300000000,-59.558985909999997,1
429,ME-1P1001595,Bath Village,13.074865880000001,-59.558837539999999,1
430,ME-1P1001553,Bath Village,13.074934890000000,-59.562634979999999,1
431,ME-1Q2004901,Bath Village,13.074907820000000,-59.558496280000000,1
432,ME-1Q2004907,Bath Village,13.075885599999999,-59.557611649999998,1
433,ME-1Q2005119,Bath Village,13.075906829999999,-59.562054900000000,1
434,ME-1Q2004717,Bath Village,13.075919519999999,-59.558277150000002,1
435,ME-1P1001648,Bath Village,13.075995160000000,-59.558351320000000,1
436,ME-1Q2004906,Bath Village,13.075891560000001,-59.557723269999997,1
437,ME-1Q2004865,Bath Village,13.075886890000000,-59.554858050000000,1
438,ME-1Q2004908,Bath Village,13.075882110000000,-59.557531670000003,1
439,ME-1Q2004853,Bath Village,13.075912590000000,-59.554139270000000,1
440,ME-1Q2004909,Bath Village,13.075920070000000,-59.557767100000000,1
441,ME-1Q2005076,Bath Village,13.075941200000001,-59.561609339999997,1
442,ME-1Q2004936,Bath Village,13.076761180000000,-59.559515099999999,1
443,ME-1Q2005056,Bath Village,13.076588729999999,-59.559841089999999,1
444,ME-1Q2004782,Bath Village,13.076661180000000,-59.555064989999998,1
445,ME-1Q2004790,Bath Village,13.076654370000000,-59.554254270000001,1
446,ME-1Q2004745,Bath Village,13.076762510000000,-59.558734520000002,1
447,ME-1Q2007286,Bath Village,13.076845410000001,-59.554942390000001,1
448,ME-1Q2007289,Bath Village,13.076834379999999,-59.554979570000000,1
449,ME-1Q2004768,Bath Village,13.076791670000000,-59.559033399999997,1
450,ME-1Q2004970,Bath Village,13.077420930000001,-59.560531619999999,1
451,ME-1Q2004814,Bath Village,13.077368950000000,-59.556298560000002,1
452,ME-1Q2004815,Bath Village,13.077412120000000,-59.556285840000001,1
453,ME-1Q2004991,Bath Village,13.077387220000000,-59.560751869999997,1
454,ME-1Q2005990,Bath Village,13.077807880000000,-59.565262980000000,1
455,ME-1Q2005021,Bath Village,13.077884360000001,-59.556903749999996,1
456,ME-1Q2004734,Bath Village,13.077973820000000,-59.557378770000000,1
457,ME-1Q2004729,Bath Village,13.077906750000000,-59.557093909999999,1
458,ME-1Q2005151,Bath Village,13.078747200000000,-59.560338539999996,1
459,ME-1Q2006056,Bath Village,13.073172070000000,-59.562835090000000,1
460,ME-1P1001841,Bath Village,13.073094550000000,-59.562305690000002,1
461,ME-1Q2005370,Bath Village,13.073591629999999,-59.556840889999997,1
462,ME-1Q2005351,Bath Village,13.073572750000000,-59.558823810000000,1
463,ME-1Q2006460,Bath Village,13.073521469999999,-59.558664839999999,1
464,ME-1Q2006216,Bath Village,13.073618489999999,-59.568457430000002,1
465,ME-1Q2005375,Bath Village,13.074162050000000,-59.557661860000003,1
466,ME-1Q2004786,Bath Village,13.074154249999999,-59.555421529999997,1
467,ME-1Q2005376,Bath Village,13.074144440000000,-59.557497699999999,1
468,ME-1Q2008535,Bath Village,13.074245370000000,-59.556162720000003,1
469,ME-1P1001532,Bath Village,13.074238660000001,-59.559697210000003,1
470,ME-1P1001592,Bath Village,13.074927720000000,-59.559901810000000,1
471,ME-1Q2004997,Bath Village,13.074931080000001,-59.562168210000003,1
472,ME-1P1001531,Bath Village,13.074930040000000,-59.561059129999997,1
473,ME-1Q2005394,Bath Village,13.074938240000000,-59.559717810000002,1
474,ME-1Q2005391,Bath Village,13.075073390000000,-59.560219300000000,1
475,ME-1Q2005393,Bath Village,13.075078260000000,-59.560250789999998,1
476,ME-1Q2004960,Bath Village,13.076018370000000,-59.558029329999997,1
477,ME-1Q2004883,Bath Village,13.075999769999999,-59.561139529999998,1
478,ME-1P1001646,Bath Village,13.075976460000000,-59.558269500000002,1
479,ME-1Q2004961,Bath Village,13.076090160000000,-59.557566500000000,1
480,ME-1P1000641,Bath Village,13.076722170000000,-59.561272850000002,1
481,ME-1Q2004795,Bath Village,13.076806319999999,-59.554419709999998,1
482,ME-1Q2001408,Bath Village,13.076878360000000,-59.552918820000002,1
483,ME-1Q2004861,Bath Village,13.076849460000000,-59.560517509999997,1
484,ME-1Q2008301,Bath Village,13.076824280000000,-59.552834050000001,1
485,ME-1P1001601,Bath Village,13.076787360000001,-59.561388700000002,1
486,ME-1Q2004930,Bath Village,13.076764710000001,-59.554724280000002,1
487,ME-1Q2004767,Bath Village,13.076861470000001,-59.558976819999998,1
488,ME-1Q2004956,Bath Village,13.076765360000000,-59.555464489999999,1
489,ME-1Q2004877,Bath Village,13.077104560000000,-59.561779729999998,1
490,ME-1Q2004955,Bath Village,13.076785160000000,-59.555491959999998,1
491,ME-1Q2005051,Bath Village,13.077231469999999,-59.559408240000003,1
492,ME-1Q2004726,Bath Village,13.077168960000000,-59.556703120000002,1
493,ME-1Q2005979,Bath Village,13.077993830000000,-59.564689909999998,1
494,ME-1P1000554,Bath Village,13.078017590000000,-59.565335050000002,1
495,ME-1Q2003821,Bath Village,13.077935719999999,-59.561635969999998,1
496,ME-1Q2005150,Bath Village,13.078699360000000,-59.560351169999997,1
497,ME-1Q2005153,Bath Village,13.078719220000000,-59.560390620000000,1
498,ME-1Q2005814,Bath Village,13.079747840000000,-59.560345650000002,1
499,ME-1Q2005708,Bath Village,13.079766350000000,-59.560371650000000,1
500,ME-1Q2005711,Bath Village,13.080540790000001,-59.560818519999998,1
501,ME-1Q2005373,Bath Village,13.073146769999999,-59.556739940000000,1
502,ME-1Q2006215,Bath Village,13.072940050000000,-59.568717390000003,1
503,ME-1Q2006054,Bath Village,13.073162290000001,-59.562917910000003,1
504,ME-1P1000517,Bath Village,13.073756090000000,-59.557122090000000,1
505,ME-1Q2004082,Bath Village,13.074371960000001,-59.560822379999998,1
506,ME-1P1001686,Bath Village,13.074239830000000,-59.556978200000003,1
507,ME-1Q2005437,Bath Village,13.074330979999999,-59.556511370000003,1
508,ME-1P1000648,Bath Village,13.074247310000001,-59.555393510000002,1
509,ME-1Q2004083,Bath Village,13.074305590000000,-59.561530609999998,1
510,ME-1P1001688,Bath Village,13.074357800000000,-59.556598319999999,1
511,ME-1Q2004709,Bath Village,13.074330750000000,-59.555793850000001,1
512,ME-1Q2004146,Bath Village,13.074272750000000,-59.560439359999997,1
513,ME-1Q2005093,Bath Village,13.074269980000000,-59.562595889999997,1
514,ME-1Q2005390,Bath Village,13.075085300000000,-59.560326070000002,1
515,ME-1Q2005388,Bath Village,13.075074660000000,-59.559772170000002,1
516,ME-1Q2004846,Bath Village,13.076065359999999,-59.557053549999999,1
517,ME-1Q2004844,Bath Village,13.076114690000001,-59.557045549999998,1
518,ME-1Q2004780,Bath Village,13.076060000000000,-59.554726039999998,1
519,ME-1P1000598,Bath Village,13.076105999999999,-59.562288119999998,1
520,ME-1Q2004863,Bath Village,13.076001079999999,-59.555137719999998,1
521,ME-1Q2004965,Bath Village,13.076041060000000,-59.560015229999998,1
522,ME-1Q2004963,Bath Village,13.076039370000000,-59.559971630000000,1
523,ME-1Q2004934,Bath Village,13.076816200000000,-59.559781549999997,1
524,ME-1Q2004777,Bath Village,13.076818420000000,-59.556203869999997,1
525,ME-1Q2004957,Bath Village,13.076838430000000,-59.554672799999999,1
526,ME-1Q2004746,Bath Village,13.076777640000000,-59.558260590000003,1
527,ME-1Q2004946,Bath Village,13.076794680000001,-59.565231120000000,1
528,ME-1P1001574,Bath Village,13.076758500000000,-59.561995260000003,1
529,ME-1Q2006224,Bath Village,13.076751920000000,-59.555337500000000,1
530,ME-1Q2004812,Bath Village,13.077437300000000,-59.554701029999997,1
531,ME-1Q2006010,Bath Village,13.077543830000000,-59.564619600000000,1
532,ME-1Q2005024,Bath Village,13.077407750000001,-59.556775999999999,1
533,ME-1Q2005050,Bath Village,13.077333650000000,-59.559533670000000,1
534,ME-1Q2005025,Bath Village,13.077504950000000,-59.556718859999997,1
535,ME-1Q2004859,Bath Village,13.077463670000000,-59.560348120000000,1
536,ME-1T4000072,Bath Village,13.077746590000000,-59.559725290000003,1
537,ME-1Q2005707,Bath Village,13.079826280000001,-59.560514499999996,1
538,ME-1Q2004514,Bath Village,13.081309510000001,-59.560880550000000,1
539,ME-1Q2006412,Bath Village,13.073002740000000,-59.562222190000000,1
540,ME-1P1001650,Bath Village,13.073702160000000,-59.556786270000003,1
541,ME-1Q2005358,Bath Village,13.073790519999999,-59.559332310000002,1
542,ME-1Q2005434,Bath Village,13.074288610000000,-59.556384979999997,1
543,ME-1P1000905,Bath Village,13.074172219999999,-59.556666620000001,1
544,ME-1Q2004162,Bath Village,13.074375229999999,-59.560923889999998,1
545,ME-1P1001597,Bath Village,13.074554940000001,-59.558783509999998,1
546,ME-1P1001689,Bath Village,13.074396710000000,-59.556704490000001,1
547,ME-1Q2004163,Bath Village,13.074365820000001,-59.560778540000001,1
548,ME-1Q2004900,Bath Village,13.075034100000000,-59.558687229999997,1
549,ME-1Q2005011,Bath Village,13.074988650000000,-59.559195119999998,1
550,ME-1Q2004051,Bath Village,13.075150830000000,-59.561245270000001,1
551,ME-1Q2004068,Bath Village,13.075109310000000,-59.560798710000000,1
552,ME-1Q2004852,Bath Village,13.076212040000000,-59.554108270000000,1
553,ME-1P1001605,Bath Village,13.076088040000000,-59.561456440000001,1
554,ME-1P1001603,Bath Village,13.076104570000000,-59.561350590000004,1
555,ME-1Q2005366,Bath Village,13.076239570000000,-59.554952329999999,1
556,ME-1P1001604,Bath Village,13.076130470000001,-59.561144880000001,1
557,ME-1Q2004962,Bath Village,13.076127830000001,-59.559965230000003,1
558,ME-1Q2004841,Bath Village,13.076765229999999,-59.554044759999996,1
559,ME-1Q2004931,Bath Village,13.076876020000000,-59.554661750000001,1
560,ME-1Q2005057,Bath Village,13.076962150000000,-59.560109949999998,1
561,ME-1Q2005054,Bath Village,13.076901360000001,-59.560133380000003,1
562,ME-1Q2005004,Bath Village,13.076865840000000,-59.559933260000001,1
563,ME-1Q2004947,Bath Village,13.076840660000000,-59.565224659999998,1
564,ME-1Q2005043,Bath Village,13.076857730000000,-59.557412919999997,1
565,ME-1Q2004791,Bath Village,13.076934350000000,-59.554878500000001,1
566,ME-1Q2005972,Bath Village,13.077430590000001,-59.565072809999997,1
567,ME-1Q2004818,Bath Village,13.077594100000001,-59.555359570000000,1
568,ME-1Q2006017,Bath Village,13.077474250000000,-59.563879929999999,1
569,ME-1Q2006014,Bath Village,13.077477869999999,-59.563929080000001,1
570,ME-1Q2005815,Bath Village,13.079891900000000,-59.560131570000003,1
571,ME-1Q2005824,Bath Village,13.079993630000001,-59.560239580000001,1
572,ME-1Q2005825,Bath Village,13.079988490000000,-59.560210359999999,1
573,ME-1Q2006464,Bath Village,13.073291460000000,-59.561530900000001,1
574,ME-1Q2005361,Bath Village,13.073813690000000,-59.559386430000004,1
575,ME-1Q2005385,Bath Village,13.073905900000000,-59.558371729999998,1
576,ME-1P1001652,Bath Village,13.073789100000001,-59.556772019999997,1
577,ME-1P1001665,Bath Village,13.074369500000000,-59.557432880000000,1
578,ME-1P1000900,Bath Village,13.074393840000001,-59.556013890000003,1
579,ME-1Q2005380,Bath Village,13.074384400000000,-59.557813629999998,1
580,ME-1Q2005381,Bath Village,13.074374120000000,-59.557665419999999,1
581,ME-1Q2005379,Bath Village,13.074403110000000,-59.557859800000003,1
582,ME-1Q2004085,Bath Village,13.074505179999999,-59.561598070000002,1
583,ME-1Q2005148,Bath Village,13.074418919999999,-59.558859570000003,1
584,ME-1P1000904,Bath Village,13.074401900000000,-59.556351990000003,1
585,ME-1P1001530,Bath Village,13.074985820000000,-59.561298100000002,1
586,ME-1P1001550,Bath Village,13.074963700000000,-59.562474750000000,1
587,ME-1Q2005383,Bath Village,13.075138559999999,-59.558437599999998,1
588,ME-1Q2005120,Bath Village,13.074870040000000,-59.562459369999999,1
589,ME-1Q2004855,Bath Village,13.076192460000000,-59.558640740000001,1
590,ME-1Q2004964,Bath Village,13.076084180000001,-59.559967129999997,1
591,ME-1Q2004885,Bath Village,13.076148269999999,-59.561240239999997,1
592,ME-1Q2004849,Bath Village,13.076171690000001,-59.557861610000003,1
593,ME-1Q2005003,Bath Village,13.076933130000000,-59.560122460000002,1
594,ME-1Q2004954,Bath Village,13.076935389999999,-59.555384070000002,1
595,ME-1Q2004794,Bath Village,13.076918460000000,-59.554384079999998,1
596,ME-1Q2005005,Bath Village,13.077000050000001,-59.560105630000002,1
597,ME-1P1000787,Bath Village,13.076930720000000,-59.553149470000001,1
598,ME-1Q2004747,Bath Village,13.076935920000000,-59.558814710000000,1
599,ME-1Q2004858,Bath Village,13.076964120000000,-59.560237170000001,1
600,ME-1Q2004725,Bath Village,13.077598660000000,-59.555953449999997,1
601,ME-1Q2004828,Bath Village,13.077438109999999,-59.555522850000003,1
602,ME-1Q2005032,Bath Village,13.077436580000001,-59.557576460000000,1
603,ME-1Q2004810,Bath Village,13.077549830000001,-59.554969399999997,1
604,ME-1Q2006015,Bath Village,13.077560920000000,-59.564056149999999,1
605,ME-1Q2004735,Bath Village,13.078073750000000,-59.557577109999997,1
606,ME-1Q2005981,Bath Village,13.078154820000000,-59.564609920000002,1
607,ME-1Q2005152,Bath Village,13.078922340000000,-59.560371949999997,1
608,ME-1Q2005822,Bath Village,13.079964250000000,-59.560245029999997,1
609,ME-1Q2005823,Bath Village,13.079960549999999,-59.560214690000002,1
610,ME-1Q2005672,Bath Village,13.079841150000000,-59.560668980000003,1
611,ME-1Q2005134,Bath Village,13.073242820000001,-59.559898070000003,1
612,ME-1Q2006465,Bath Village,13.073285569999999,-59.561389159999997,1
613,ME-1P1001842,Bath Village,13.073109380000000,-59.561580059999997,1
614,ME-1Q2005346,Bath Village,13.073855780000001,-59.559136700000003,1
615,ME-1Q2004804,Bath Village,13.073707550000000,-59.554983630000002,1
616,ME-1P1000899,Bath Village,13.073822340000000,-59.556559950000000,1
617,ME-1Q2005362,Bath Village,13.074495720000000,-59.559396100000001,1
618,ME-1P1001588,Bath Village,13.074497680000000,-59.562250679999998,1
619,ME-1Q2004164,Bath Village,13.074379349999999,-59.560886969999999,1
620,ME-1Q2004706,Bath Village,13.074482379999999,-59.555671539999999,1
621,ME-1Q2005139,Bath Village,13.074163199999999,-59.558261920000000,1
622,ME-1Q2005012,Bath Village,13.075165960000000,-59.559143169999999,1
623,ME-1P1001645,Bath Village,13.075132119999999,-59.557611119999997,1
624,ME-1Q2004980,Bath Village,13.075097690000000,-59.561611040000003,1
625,ME-1Q2004715,Bath Village,13.075131420000000,-59.558879040000001,1
626,ME-1Q2005013,Bath Village,13.075019180000000,-59.559306010000000,1
627,ME-1Q2004053,Bath Village,13.075181010000000,-59.561145639999999,1
628,ME-1Q2005387,Bath Village,13.075188710000001,-59.559890760000002,1
629,ME-1P1000697,Bath Village,13.076183759999999,-59.561578539999999,1
630,ME-1P1001602,Bath Village,13.076196940000001,-59.560539720000001,1
631,ME-1Q2004958,Bath Village,13.076339490000001,-59.558296939999998,1
632,ME-1Q2004850,Bath Village,13.076236679999999,-59.554276750000000,1
633,ME-1Q2004933,Bath Village,13.076154949999999,-59.558338210000002,1
634,ME-1Q2004882,Bath Village,13.076160850000001,-59.561040460000001,1
635,ME-1Q2004781,Bath Village,13.076170919999999,-59.554742900000001,1
636,ME-1Q2004937,Bath Village,13.076849019999999,-59.559308340000001,1
637,ME-1Q2004921,Bath Village,13.076978049999999,-59.560564679999999,1
638,ME-1P1000599,Bath Village,13.076941780000000,-59.562137720000003,1
639,ME-1Q2004871,Bath Village,13.076875660000001,-59.561959920000000,1
640,ME-1P1001594,Bath Village,13.076861559999999,-59.560690549999997,1
641,ME-1Q2004608,Bath Village,13.077076809999999,-59.558904089999999,1
642,ME-1Q2004826,Bath Village,13.077480650000000,-59.555702060000002,1
643,ME-1Q2005887,Bath Village,13.077522820000000,-59.563306820000001,1
644,ME-1Q2005027,Bath Village,13.077466080000001,-59.557543580000001,1
645,ME-1Q2005971,Bath Village,13.077487880000000,-59.565295419999998,1
646,ME-1Q2005029,Bath Village,13.077509760000000,-59.557814059999998,1
647,ME-1Q2005991,Bath Village,13.078196670000001,-59.565097979999997,1
648,ME-1Q2005709,Bath Village,13.079998570000001,-59.560356540000001,1
649,ME-1Q2005706,Bath Village,13.080026630000001,-59.560467860000003,1
650,ME-1Q2005396,Bath Village,13.074549770000001,-59.559674330000000,1
651,ME-1Q2005397,Bath Village,13.074529679999999,-59.559638329999999,1
652,ME-1P1001552,Bath Village,13.074512929999999,-59.562589619999997,1
653,ME-1P1001278,Bath Village,13.074624110000000,-59.557572669999999,1
654,ME-1Q2004084,Bath Village,13.074512439999999,-59.561493470000002,1
655,ME-1Q2004951,Bath Village,13.074488369999999,-59.560661500000002,1
656,ME-1P1000634,Bath Village,13.074524860000000,-59.561464940000000,1
657,ME-1Q2004714,Bath Village,13.075174960000000,-59.559278970000001,1
658,ME-1Q2004822,Bath Village,13.075232659999999,-59.557297630000001,1
659,ME-1Q2005092,Bath Village,13.075249510000001,-59.562340800000001,1
660,ME-1P1000696,Bath Village,13.076186849999999,-59.561720569999999,1
661,ME-1Q2004778,Bath Village,13.076312570000001,-59.554529709999997,1
662,ME-1P1001612,Bath Village,13.076259250000000,-59.558787770000002,1
663,ME-1Q2004990,Bath Village,13.077102569999999,-59.560833930000001,1
664,ME-1Q2004801,Bath Village,13.077027360000001,-59.554108380000002,1
665,ME-1Q2004993,Bath Village,13.077129400000000,-59.560809589999998,1
666,ME-1Q2004796,Bath Village,13.077012500000000,-59.554063960000001,1
667,ME-1Q2004721,Bath Village,13.077044630000000,-59.555153939999997,1
668,ME-1Q2005994,Bath Village,13.076927080000001,-59.565200550000000,1
669,ME-1Q2005998,Bath Village,13.076945970000001,-59.565176649999998,1
670,ME-1Q2004919,Bath Village,13.077105700000001,-59.560746539999997,1
671,ME-1Q2004920,Bath Village,13.077128260000000,-59.560776300000001,1
672,ME-1Q2005031,Bath Village,13.077567800000001,-59.557523250000003,1
673,ME-1Q2004829,Bath Village,13.077557570000000,-59.555258670000001,1
674,ME-1Q2004821,Bath Village,13.077608509999999,-59.555056690000001,1
675,ME-1Q2005712,Bath Village,13.080776280000000,-59.560947700000000,1
676,ME-1Q2005371,Bath Village,13.073250770000000,-59.556647130000002,1
677,ME-1Q2005432,Bath Village,13.073725990000000,-59.556594779999998,1
678,ME-1P1001438,Bath Village,13.073747480000000,-59.555120670000001,1
679,ME-1P1000572,Bath Village,13.073771920000000,-59.560628180000002,1
680,ME-1Q2005350,Bath Village,13.073714120000000,-59.558591589999999,1
681,ME-1P1001441,Bath Village,13.073907309999999,-59.555083670000002,1
682,ME-1Q2006259,Bath Village,13.074081290000001,-59.558109459999997,1
683,ME-1P1000649,Bath Village,13.073779600000000,-59.555331230000000,1
684,ME-1P1001589,Bath Village,13.074482950000000,-59.562157159999998,1
685,ME-1P1001587,Bath Village,13.074517009999999,-59.562314379999997,1
686,ME-1P1001533,Bath Village,13.074530409999999,-59.559356500000000,1
687,ME-1P1001555,Bath Village,13.074553939999999,-59.561756430000003,1
688,ME-1P1001644,Bath Village,13.074558030000000,-59.557375139999998,1
689,ME-1Q2005147,Bath Village,13.074417649999999,-59.558680930000001,1
690,ME-1Q2005007,Bath Village,13.075095950000000,-59.561020350000000,1
691,ME-1Q2004897,Bath Village,13.075349240000000,-59.557220330000000,1
692,ME-1Q2004716,Bath Village,13.075323510000000,-59.559034009999998,1
693,ME-1Q2004995,Bath Village,13.075340440000000,-59.561523930000000,1
694,ME-1Q2004862,Bath Village,13.076324789999999,-59.555555120000001,1
695,ME-1Q2005118,Bath Village,13.076388950000000,-59.562292030000002,1
696,ME-1Q2004856,Bath Village,13.076292069999999,-59.558914780000002,1
697,ME-1Q2004779,Bath Village,13.076340580000000,-59.554558960000001,1
698,ME-1Q2004776,Bath Village,13.076300590000001,-59.556136070000001,1
699,ME-1Q2005045,Bath Village,13.076247250000000,-59.557045400000000,1
700,ME-1Q2005044,Bath Village,13.076327740000000,-59.557220070000000,1
701,ME-1Q2004948,Bath Village,13.076331070000000,-59.560979850000003,1
702,ME-1Q2006001,Bath Village,13.076982109999999,-59.565179450000002,1
703,ME-1Q2005985,Bath Village,13.076939640000001,-59.565484499999997,1
704,ME-1Q2004842,Bath Village,13.077075890000000,-59.555859990000002,1
705,ME-1Q2005970,Bath Village,13.077581900000000,-59.565325340000001,1
706,ME-1Q2004820,Bath Village,13.077627370000000,-59.555083900000000,1
707,ME-1Q2004819,Bath Village,13.077626670000001,-59.555125220000001,1
708,ME-1Q2006008,Bath Village,13.077584820000000,-59.565017279999999,1
709,ME-1Q2007292,Bath Village,13.079970619999999,-59.561082040000002,1
710,ME-1Q2005671,Bath Village,13.080049510000000,-59.560621500000003,1
711,ME-1Q2004403,Bath Village,13.080754030000000,-59.560547589999999,1
712,ME-1Q2005137,Bath Village,13.073765659999999,-59.558763300000003,1
713,ME-1Q2004789,Bath Village,13.073811470000001,-59.555536770000003,1
714,ME-1P1000647,Bath Village,13.073974000000000,-59.556710369999998,1
715,ME-1P1000902,Bath Village,13.073699350000000,-59.557021470000002,1
716,ME-1P1000417,Bath Village,13.074607580000000,-59.559329210000001,1
717,ME-1P1001642,Bath Village,13.075202490000001,-59.557942240000003,1
718,ME-1Q2005928,Bath Village,13.075381960000000,-59.560069830000003,1
719,ME-1Q2004994,Bath Village,13.075371949999999,-59.561747410000002,1
720,ME-1Q2004884,Bath Village,13.076315360000001,-59.561426310000002,1
721,ME-1Q2004864,Bath Village,13.076451479999999,-59.554986409999998,1
722,ME-1Q2004771,Bath Village,13.076375230000000,-59.555319969999999,1
723,ME-1P1000694,Bath Village,13.076311700000000,-59.561568899999997,1
724,ME-1Q2004918,Bath Village,13.076358920000001,-59.561162760000002,1
725,ME-1Q2004935,Bath Village,13.077017659999999,-59.559268369999998,1
726,ME-1Q2005888,Bath Village,13.076965570000000,-59.564148199999998,1
727,ME-1P1001298,Bath Village,13.077065060000001,-59.553752170000003,1
728,ME-1Q2006011,Bath Village,13.077078289999999,-59.564894250000002,1
729,ME-1Q2007312,Bath Village,13.077027160000000,-59.562244280000002,1
730,ME-1Q2005033,Bath Village,13.077657500000001,-59.557753370000000,1
731,ME-1Q2004748,Bath Village,13.077647640000000,-59.557052579999997,1
732,ME-1Q2005974,Bath Village,13.077816970000001,-59.564288099999999,1
733,ME-1Q2006006,Bath Village,13.077624990000000,-59.565294739999999,1
734,ME-1Q2005976,Bath Village,13.077788740000001,-59.564194899999997,1
735,ME-1Q2005973,Bath Village,13.077551959999999,-59.565284490000003,1
736,ME-1Q2004733,Bath Village,13.077559239999999,-59.556477330000000,1
737,ME-1Q2006016,Bath Village,13.077725230000000,-59.563982410000001,1
738,ME-1U2000709,Bath Village,13.071616819999999,-59.567845910000003,1
739,ME-1P1002673,Bath Village,13.069077289999999,-59.568311489999999,1
740,ME-1P1002671,Bath Village,13.069835930000000,-59.568220859999997,1
741,ME-1U2000462,Bath Village,13.068804170000000,-59.568713240000001,1
742,ME-1Q2015346,Bath Village,13.071283570000000,-59.567669369999997,1
743,ME-1Q2014183,Bath Village,13.068433539999999,-59.568380230000002,1
744,ME-1Q2015994,Bath Village,13.076635910000000,-59.560765799999999,1
745,ME-1P1003041,Bath Village,13.070789160000000,-59.567391780000001,1
746,ME-1Q2015996,Bath Village,13.075751750000000,-59.561551510000001,1
747,ME-1U2000718,Bath Village,13.071586950000000,-59.567847110000002,1
748,ME-1Q2014184,Bath Village,13.068649779999999,-59.568585409999997,1
749,ME-1U2000717,Bath Village,13.072071640000001,-59.567527949999999,1
750,ME-1Q2016108,Bath Village,13.073665549999999,-59.554990519999997,1
751,ME-1Q2009604,Bath Village,13.075355890000001,-59.557682960000001,1
752,ME-1U2000464,Bath Village,13.068837120000000,-59.568728399999998,1
753,ME-1P1000897,Bath Village,13.076653550000000,-59.559276230000002,1
754,ME-1Q2015301,Bath Village,13.071637930000000,-59.566232069999998,1
755,ME-1P1002831,Bath Village,13.076806789999999,-59.558485609999998,1
756,ME-1Q2015749,Bath Village,13.072573090000001,-59.567512870000002,1
